Detail Page URL,Name,Price,Item condition,Availability,Brand,Category,Age Group,ID,Description,The navigation link,Images,Images URL
"http://www.childplay.com.au/a/kids-toy-trucks/siku/vic/clifton-hill/siku-magirus-fire-engine/100218456","SIKU - Magirus Fire Engine","$44.95","New","Buy online, In-store","SIKU","Kids Toy Trucks","3+","100218456","The SIKU brand produces a high quality toy model manufactured in multiple facilities in Germany, Europe and Asia. \nDie-cast model with plastic parts . \nAttachable rear hose . \nWonderful item , attachable hose , rotating rear ladder \nitem code 4114\nLength 14 cm x height 6cm , width 4cm","Home,Toys,Constructions & Vehicles,Vehicles,Trucks","100218456_1.jpg,100218456_2.jpg,100218456_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/456/100218456/popup/fire1.jpg?201506160955; http://www.childplay.com.au/dbimages/bike/fn_2/456/100218456/popup/fire3.jpg?201506160955; http://www.childplay.com.au/dbimages/bike/fn_4/456/100218456/popup/fire2.jpg?201506160955;"
"http://www.childplay.com.au/a/science-educational-toys/heebie-jeebies/vic/clifton-hill/clip-circuit-electro-lab/100281707","Heebie Jeebies Clip Circuit Electro Lab","$39.95","New","Buy online, In-store","Heebie Jeebies","Science Educational Toys","7+","100281707","The perfect way to learn about electronics for 7 to 12year olds. \nAll components click together easily . no electronic experience necessary. Graphics on each component show its electronic symbol, to help illustrate how he current travels through the circuit you build. \nIncludes a 32 page illustration manual. \nBox size 27cm X 21cm X 4cm","Home,Toys,Educational & Books,Educational,Science","100281707_1.jpg,100281707_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/707/100281707/popup/image.jpg?201511261301; http://www.childplay.com.au/dbimages/bike/fn_2/707/100281707/popup/cl.jpg?201511261301;"
"http://www.childplay.com.au/a/balls/other/vic/clifton-hill/oball-multi/100224489","OBall multi","$9.95","New","Buy online, In-store","Other","Balls","","100224489","An excellent toy for all babies. \nEasy to grip, light weight and excellent for promoting hand eye co-ordination. \nGreat design, great fun. \nCan be used inside ,outside and bath time. \nSuitable from birth+\n3 different multi colours- blue & green , purple & pink , multi primary","Home,Sports & Activities,Balls","100224489_1.jpg,100224489_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/489/100224489/popup/image.jpg?201506231023; http://www.childplay.com.au/dbimages/bike/fn_3/489/100224489/popup/image.jpg?201506231023;"
"http://www.childplay.com.au/a/baby-walker/pintoy/vic/clifton-hill/pintoy-walker-with-blocks/100161869","Pintoy - Walker with Blocks","$99.95","New","Buy online, In-store","Pintoy","Baby Walker","1+","100161869","A colourful wooden walker for children age 12months. . Great assistance for pre walking and great fun when they are mobile. \nPlay with the blocks or take your little teddy for a walk. \n24pce wooden blocks\nWalker size -38cm x 31cm x 46cm\nFlat packed to be assembled. \n\nPostage may be adjusted if local , please call to enquire about postage quote.","Home,Bouncers, Jumpers, Swings & Walkers,Walker","100161869_1.jpg,100161869_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/869/100161869/popup/pintoy_baby_walker_with_blcks.jpg?201505141258; http://www.childplay.com.au/dbimages/bike/fn_2/869/100161869/popup/pintoy_walker_2.jpg?201505141258;"
"http://www.childplay.com.au/a/blocks/areaware/vic/clifton-hill/areaware-balancing-blocks/100068399","Areaware Balancing Blocks","$89.95","New","Buy online, In-store","Areaware","Blocks","1+","100068399","Beautiful blocks for any child and adult. \nBalance these ten stone size shapes to create your own sculpture. \nTumbled in water based paint and packaged in a cotton drawstring bag. \nMaterial - Oak Wood","Home,Toys,Constructions & Vehicles,Building,Blocks","100068399_1.jpg,100068399_2.jpg,100068399_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/399/100068399/popup/arearesizeblocks2.jpg?201510172309; http://www.childplay.com.au/dbimages/bike/fn_2/399/100068399/popup/areablocksresize.jpg?201510172309; http://www.childplay.com.au/dbimages/bike/fn_3/399/100068399/popup/area2.jpg?201510172309;"
"http://www.childplay.com.au/a/kids-bowling-set/lilliputiens/vic/clifton-hill/farm-bowling-pins/100184071","Lilliputiens farm bowling pins","$79.95","New","Buy online, In-store","Lilliputiens","Kids Bowling Set","0 to 12 months","100184071","Soft Toy\nEasy To Store And Carry\nLuxurious And Colourful Fabrics\n6 Soft Safari Animals And Rattle Ball\nSuitable for 6 Mths+\n\nThe farm bowling pins from Lilliputiens is a fun version for kids of the traditional game. The soft skittles game features 6 farm friends to knock down with a soft multicoloured rattle ball. \n\nDo you want to have a go at knocking Arnold down? Or will Basil be the first one to fall down? . This fun game helps with motor development, grabbing, throwing and encourages the recognition of colours and animals. A present to please little tots! \n\nAlso, the set comes in a sturdy plastic bag with zip for easy storage. \n\nBag Dimensions (approx. ) 18x22cm. \n\nAge guide: from 6 Months. \n\nLilliputiens toys are designed in Belgium and manufactured to strict quality and safety standards, meeting both European and Australian requirements.","Home,Toys,Games & Puzzles,Games,Bowling","100184071_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/71/100184071/popup/il1.jpg?201512070846;"
"http://www.childplay.com.au/a/pull-along-toy/tolo/vic/clifton-hill/tolo-push-and-go-teddy/100206785","Tolo- Push and Go Teddy","$34.95","New","Buy online, In-store","Tolo","Pull Along Toy","1+","100206785","A top selling toy at Childplay. \nPress the teddy down , then watch him as he zooms across the floor. \nGreat fun . Encourages interaction and imaginative play. \nRecommended age 1+","Home,Toys,Baby Toys,Pull Along","100206785_1.jpg,100206785_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/785/100206785/popup/DA2192---2-Tolo-Push-_-Go-T.jpg?201505251127; http://www.childplay.com.au/dbimages/bike/fn_2/785/100206785/popup/sw-097_1z.jpg?201505251127;"
"http://www.childplay.com.au/a/kids-scooters/micro/vic/clifton-hill/maxi-micro-scooter-blue/100164294","Maxi Micro scooter - Blue","$199.95","New","Buy online, In-store","Micro","Kids Scooters","","100164294","Currently out of stock\nMaxi micro scooters are a great 3 wheel scooter for ages 5+\nWide non slip deck, low to the ground, adjustable handlebar height , lean and steer action. \nBig brother to the mini micro 3 wheel scooter. \nFun, stability and good safety design. All parts can be replaced online. \nMaximum weight capacity 50 kg","Home,Sports & Activities,Bikes, Scooters & Helmets,Scooters,Scooters","100164294_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/294/100164294/popup/maxi_blue.jpg?201509101541;"
"http://www.childplay.com.au/a/other-dolls/moulin-roty/vic/clifton-hill/mademoiselle-colette/100227314","Moulin Roty Mademoiselle Colette","$129.95","New","Buy online, In-store","Moulin Roty","Other Dolls","1+","100227314","A beautiful Moulin Roty Doll. \nMadame Constance stands 49cm tall , wearing a purple floral dress, patterned legs and corduroy shoes with bow. \nPurple velour hair. \nA soft and cuddly best friend. \nBeautifully boxed. A perfect gift for any child.","Home,Toys,Dolls,Dolls,Other Dolls","100227314_1.jpg,100227314_2.jpg,100227314_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/314/100227314/popup/image.jpg?201512012352; http://www.childplay.com.au/dbimages/bike/fn_3/314/100227314/popup/image.jpg?201512012352; http://www.childplay.com.au/dbimages/bike/fn_4/314/100227314/popup/3.jpg?201512012352;"
"http://www.childplay.com.au/a/reptile-animal-figurines/schleich/vic/clifton-hill/schleich-dinosaur-brachiasaurus/100229865","Schleich -Dinosaur Brachiasaurus","$44.95","New","Buy online, In-store","Schleich","Reptile Animal Figurines","3+","100229865","One of the largest animals on earth , long neck and tail. Plant eater. \nThis model dinosaur is 30 cm in length , 20 cm height, 8cm width. \nGreat Dinosuar for play and learn . \nRecommended age 3 +","Home,Toys,Figures, Animals & Plush,Animal Figurines,Reptile","100229865_1.jpg,100229865_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/865/100229865/popup/image.jpg?201507091341; http://www.childplay.com.au/dbimages/bike/fn_3/865/100229865/popup/a.jpg?201507091341;"
"http://www.childplay.com.au/a/kids-tea-set/knox-floyd/vic/clifton-hill/-bird-tin-teaset/100276503","Knox & Floyd Bird Tin Teaset","$44.95","New","Buy online, In-store","Knox & Floyd","Kids Tea Set","3+","100276503","A gorgeous new Tin Teaset from Egmont. \n15 piece set includes 4 teacups & saucers, 4 plates ,teapot and serving tray. Presented in beautiful case. \n. \nSoft pastel Floral Bird Design. \n\nDesigned in Europe by Egmont.","Home,Toys,Pretend Play,Tea Set","100276503_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/503/100276503/popup/image.jpg?201511181130;"
"http://www.childplay.com.au/a/nursery-mobiles/am-living/vic/clifton-hill/balloon-mobile-large/100025799","AM Living Balloon Mobile- large","$149.95","New","Click & Collect, Buy online","AM Living","Nursery Mobiles","","100025799","Wonderful balloon mobile for any children's room, family room, play area. \nMade from a lightweight spherical core covered by hand cut paper gores. Hand knotted rope net covers balloon and extends to basket lines. \n32cm x 56 cm","Home,Nursery,Kids Bedroom,Decor,Mobiles","100025799_1.jpg,100025799_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/799/100025799/popup/am_living_balloon1.jpg?201503152122; http://www.childplay.com.au/dbimages/bike/fn_3/799/100025799/popup/am_living_balloon2.jpg?201503152122;"
"http://www.childplay.com.au/a/toy-cars/le-toy-van/vic/clifton-hill/le-toy-van-car-and-caravan/100228662","Le Toy Van Car and Caravan","$139.95","New","Buy online, In-store","Le Toy Van","Toy Cars","3+","100228662","A gorgeous 2 piece Wooden Car and caravan set from Le Toy Van . \nIncluded in this set is a picnic table and accessories. \nRecommended age 3 +","Home,Toys,Constructions & Vehicles,Vehicles,Cars","100228662_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_3/662/100228662/popup/le_toy_van_caravan.jpg?201508311900;"
"http://www.childplay.com.au/a/other-board-games/orchard-toys/vic/clifton-hill/bus-stop-orchard-toys/100069308","Bus Stop - Orchard Toys","$39.95","New","Buy online, In-store","Orchard Toys","Other Board Games","4+","100069308","Out of stock. \nA very popular board game by Orchard Toys. A fun addition and subtraction game . Players move around the board by dice throwing, passenger hop on and off the bus. \nSee how many passengers you have when you reach the bus station. \nBus Stop is recommended for ages 4+","Home,Toys,Games & Puzzles,Games,Other Board Games","100069308_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/308/100069308/popup/orchard_bus_stop.jpg?201509072246;"
"http://www.childplay.com.au/a/kinetic-sand/sand-in-motion/vic/clifton-hill/kinetic-sand-5kg/100055548","Sand in Motion Kinetic Sand - 5kg","$54.95","New","Buy online, In-store","Sand in Motion","Kinetic Sand","3+","100055548","Kinetic Sand is WABA Fun’s first product that breathes motion. Easy-to-shape sand that molds into simple desktop designs. Playing with Kinetic Sand is a magical and mesmerizing experience, giving a moment of relaxation for both young and old.","Home,Toys,Educational & Books,Educational,Kinetic Sand","100055548_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/548/100055548/popup/5kg_box_1024x1024.jpg?201411062107;"
"http://www.childplay.com.au/a/kids-scooters/micro/vic/clifton-hill/mini-micro-scooter-red/100164291","Mini Micro Scooter- Red","$139.96","New","Buy online, In-store","Micro","Kids Scooters","","100164291","Mini micro scooters are the one of the best scooters for pre schoolers in Australia. \nInnovative design features for young beginners. \nThis 3 wheel design combined with the lean and steer action ensures safety and stability for young children. Enables children to use their body weight and balance to steer. \nHighly recommended as a first scooter. \nRecommended age 3 +\nmaximum weight 20 kg","Home,Sports & Activities,Bikes, Scooters & Helmets,Scooters,Scooters","100164291_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/291/100164291/popup/mini_micro_red.jpg?201507030904;"
"http://www.childplay.com.au/a/kids-beach-toys/haba/vic/clifton-hill/haba-sand-bucket-scooter/100278472","Haba Sand Bucket Scooter","$44.95","New","Buy online, In-store","Haba","Kids Beach Toys","2+","100278472","A four piece sand play set. \nContents 1 bucket-cart, 1 sieve, 1 sand mould, 1 sand trowel. \nPresented in zip netting. \nMaterial - Plastic\n18cm X 16cm","Home,Sports & Activities,Beach Activities","100278472_1.jpg,100278472_2.jpg,100278472_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/472/100278472/popup/image.jpg?201511231936; http://www.childplay.com.au/dbimages/bike/fn_2/472/100278472/popup/kit.jpg?201511231936; http://www.childplay.com.au/dbimages/bike/fn_3/472/100278472/popup/kit2.jpg?201511231936;"
"http://www.childplay.com.au/a/numeracy-educational-toys/melissa-doug/vic/clifton-hill/melissan-and-doug-wooden-abacus/100016722","Melissa & Doug Melissan and Doug Wooden Abacus","$29.95","New","Buy online, In-store","Melissa & Doug","Numeracy Educational Toys","3+","100016722","A good quality wooden abacus to assist in math skills, patterning and colour recognition . A timeless counting frame. \nRecommended for 3 years +","Home,Toys,Educational & Books,Educational,Numeracy","100016722_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/722/100016722/popup/melissa_doug_abacus.jpg?201512061940;"
"http://www.childplay.com.au/a/north-american-animal-figurines/areaware/vic/clifton-hill/areaware-ursa-small/100133958","Areaware - Ursa small","$149.95","New","Buy online, In-store","Areaware","North American Animal Figurines","3+","100133958","A beautifully designed wooden jointed Bear . A perfect piece for any home . \nDesigned in New York .","Home,Toys,Figures, Animals & Plush,Animal Figurines,North American","100133958_1.jpg,100133958_2.jpg,100133958_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/958/100133958/popup/areaware_ursa.jpg?201509052246; http://www.childplay.com.au/dbimages/bike/fn_2/958/100133958/popup/areaware_ursa.jpg?201509052246; http://www.childplay.com.au/dbimages/bike/fn_3/958/100133958/popup/areaware_bear.jpg?201509052246;"
"http://www.childplay.com.au/a/marble-run/kinderkram/vic/clifton-hill/marble-sounding-tree/100193475","kinderkram Marble Sounding Tree","$145","New","Buy online, In-store","kinderkram","Marble Run","3+","100193475","Marble Sounding Tree. \nDrop a marble down this beautiful wooden tree , watch & hear the magic. Beautiful sounds . \nGood for hand eye co-ordination. \nMade in Poland from eco friendly timbers, natural plant dyes and finnished with flax seed oil. \nA perfect gift for any child any age . \nIncludes 6 marbles\nHeight 72 cm\nDelivery outside Victoria will require postage quotation.","Home,Toys,Constructions & Vehicles,Building,Marble Run","100193475_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/475/100193475/popup/marble_tree_large.jpg?201502040955;"
"http://www.childplay.com.au/a/kids-toy-trucks/siku/vic/clifton-hill/mobile-crane-liebherr/100218615","SIKU Mobile Crane Liebherr","$39.95","New","Buy online, In-store","SIKU","Kids Toy Trucks","3+","100218615","The SIKU brand produces a high quality toy model manufactured in multiple facilities in Germany, Europe and Asia. \n\nA great die-cast model of a crane with plastic parts. Lift things with this fun toy!","Home,Toys,Constructions & Vehicles,Vehicles,Trucks","100218615_1.jpg,100218615_2.jpg,100218615_3.jpg,100218615_4.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/615/100218615/popup/crane1.jpg?201506161039; http://www.childplay.com.au/dbimages/bike/fn_2/615/100218615/popup/crane111.jpg?201506161039; http://www.childplay.com.au/dbimages/bike/fn_3/615/100218615/popup/crane2.jpg?201506161039; http://www.childplay.com.au/dbimages/bike/fn_4/615/100218615/popup/crane3.jpg?201506161039;"
"http://www.childplay.com.au/a/bath-toy-boat/quut/vic/clifton-hill/quut-sloopi-bath-boat/100223229","Quut - Sloopi bath boat","$19.95","New","Buy online, In-store","Quut","Bath Toy Boat","0 to 12 months","100223229","The Sloopi bath boat toy includes 3 pieces. Excellent design for boat stability. Transparent lid / magical see- through window for under water exploring. \nSloopi is great for the beach, perfect for shaping sand mould boats. \nAll pieces click together for storage. \nbox size 16cm x 16cm x 5 cm","Home,Bathing & Changing,Bathing,Bath Accessories,Bath Toys,Toy Boat","100223229_1.jpg,100223229_2.jpg,100223229_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/229/100223229/popup/bo1.jpg?201506221129; http://www.childplay.com.au/dbimages/bike/fn_2/229/100223229/popup/bo2.jpg?201506221129; http://www.childplay.com.au/dbimages/bike/fn_3/229/100223229/popup/bo3.jpg?201506221129;"
"http://www.childplay.com.au/a/monkey-toys/alimrose-designs/vic/clifton-hill/monkey-soft-toy-red-stripe/100227310","Alimrose Designs Monkey soft toy - red stripe","$49.95","New","Buy online, In-store","Alimrose Designs","Monkey toys","0 to 12 months","100227310","New style \nA beautifully crafted monkey . \nLovely long legs and arms to grab. \nSoft cotton fabric. \nVery popular for newborns. \n47 cm length","Home,Toys,Figures, Animals & Plush,Soft,Monkey","100227310_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/310/100227310/popup/alimrose_monkery_red_resize.jpg?201507021515;"
"http://www.childplay.com.au/a/kids-beach-toys/active-people/vic/clifton-hill/bilibo/100052564","Active People Bilibo","$44.95","New","Buy online, In-store","Active People","Kids Beach Toys","All Ages","100052564","Bilibo - fantastic! \nA different kind of toy for ages 2-6years. Bilibo can be used indoors , outdoors, in sand pit, in water. Bilibo is designed to encourage children to be creative and active with no specific play pattern. Bilibo is full of surprises. \nSpin around in the Bilibo, play with water in the Bilibo, use the Bilibo as a bed for your doll, wear Bilibo as a hat - endless fun ! \nPink , silver in stock","Home,Sports & Activities,Beach Activities","100052564_1.jpg,100052564_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_3/564/100052564/popup/SDL318368749_1365491166_image1-932f1.jpg?201501302347; http://www.childplay.com.au/dbimages/bike/fn_4/564/100052564/popup/pop_Active_People_Bilibo_Red.jpg?201501302347;"
"http://www.childplay.com.au/a/nursery-mobiles/flensted/vic/clifton-hill/flensted-the-happy-frog/100064979","Flensted - the happy frog","$35","New","Click & Collect, Buy online","Flensted","Nursery Mobiles","","100064979","Flensted mobiles are designed to create constant motion and harmonic balance. Movement with imagination and creativity. Mobiles are suspended with wire and thread, 5 frogs revolve independently with the smallest of air movements. \nMaterial cardboard","Home,Nursery,Kids Bedroom,Decor,Mobiles","100064979_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/979/100064979/popup/TheHappyFrog_1.jpg?201409230817;"
"http://www.childplay.com.au/a/kids-craft-activity-kit/pintoy/vic/clifton-hill/pintoy-flower-press/100094847","Pintoy Flower Press","$34.95","New","Buy online, In-store","Pintoy","Kids Craft Activity Kit","3+","100094847","A wooden flower press to inspire children to be creative with nature. \nTop seller at Childplay. \nRecommended age 3 +","Home,Toys,Art, Music & Creativity,Craft,Activity Kit","100094847_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/847/100094847/popup/pintoy_flower_press.jpg?201507132314;"
"http://www.childplay.com.au/a/play-food-toys/melissa-doug/vic/clifton-hill/cutting-fruit/100230321","Melissa & Doug Cutting Fruit","$59.95","New","Buy online, In-store","Melissa & Doug","Play Food Toys","3+","100230321","This fantastic Melissa and Doug fruit box encourages children to improve fine motor skills and creative play. Wooden fruit items are connected with velcro. \nChildren can cut & serve with the wooden knife. \nSeven pieces of fruit can be cut into 17 pieces. \nRecommended age 3+","Home,Toys,Pretend Play,Play Food","100230321_1.jpg,100230321_2.jpg,100230321_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/321/100230321/popup/c1.jpg?201512061939; http://www.childplay.com.au/dbimages/bike/fn_3/321/100230321/popup/c2.jpg?201512061939; http://www.childplay.com.au/dbimages/bike/fn_4/321/100230321/popup/c3.jpg?201512061939;"
"http://www.childplay.com.au/a/nursery-mobiles/flensted/vic/clifton-hill/dinghy-regatta-3/100069725","Flensted Dinghy Regatta 3","$45","New","Click & Collect, Buy online","Flensted","Nursery Mobiles","","100069725","Perfect for the nursery, kids rooms or any room of the house, the gorgeous mobiles from iconic label, Flensted! \n\nThis mobile, with dinghies manoeuvring amongst each other, evokes the pleasures of a day at the seaside. The perfect gift for sailors of all ages.","Home,Nursery,Kids Bedroom,Decor,Mobiles","100069725_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/725/100069725/popup/1.jpg?201506181317;"
"http://www.childplay.com.au/a/blocks/haba/vic/clifton-hill/haba-little-amsterdam/100213258","Haba -Little Amsterdam","$169.95","New","Click & Collect, Buy online","Haba","Blocks","3+","100213258","Little Amsterdam is a gorgeous creative wooden set of building blocks and figures. Children can create their very own Little Village with rows of house and winding lanes. Encourages creativity and imagination . \n166 Different pieces \nMade in Germany. \nHighest quality wooden set.","Home,Toys,Constructions & Vehicles,Building,Blocks","100213258_1.jpg,100213258_2.jpg,100213258_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/258/100213258/popup/amserdam.jpg?201506051222; http://www.childplay.com.au/dbimages/bike/fn_3/258/100213258/popup/amserdam2.jpg?201506051222; http://www.childplay.com.au/dbimages/bike/fn_4/258/100213258/popup/amster3.jpg?201506051222;"
"http://www.childplay.com.au/a/hard-plastic-dolls/other/vic/clifton-hill/kewpie-doll-mini-4cm/100241766","Kewpie Doll Mini 4cm","$2.95","New","Click & Collect, Buy online","Other","Hard Plastic Dolls","2+","100241766","The much loved Kewpie doll from 1900's is back. Made in Japan, it has moveable arms and legs, beautiful blue eyes, kiss curl hair, and a little pair of wings. \n\nThis retro doll is perfect for play or as a decorative doll. \n\nMade from soft PVC , non-toxic and safety tested. \nHeight 4cm","Home,Toys,Dolls,Dolls,Hard Plastic Dolls","100241766_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/766/100241766/popup/Screen_Shot_2015-08-02_at_3.26.20_PM.jpg?201511191813;"
"http://www.childplay.com.au/a/kids-backpacks/skip-hop/vic/clifton-hill/ladybug-zoo-backpack/100248347","Skip Hop Ladybug Zoo Backpack","$35","New","Click & Collect, Buy online","Skip Hop","Kids Backpacks","","100248347","Whimsical details and durable materials make this the perfect pack for kids on-the-go. Easily holds all the supplies your kinder might need for a busy day of 'work' and play, and the mesh side pockets adjusts to fit a juice box, sippy cup or water bottle. The front insulated pouch is ideal for snacks and includes extra pockets for pencils and other travel necessities. Comfy padded straps go easy on little shoulders and there is a write-on name tag inside so your child can easily identify which is theirs. \n\nDetails:\n•BPA-Free, Phthalate-free, PVC free\n•Easy to clean\n•Roomy main compartment \n•Insulated pouch for snacks\n•Adjustable mesh bottle pocket \n•Padded, adjustable straps \n•Write on name tag inside\n\nDimensions: 25cm (W) x 29cm (H) x 10cm (D)","Home,Party & School,School Supplies & Luggage,Backpacks & Suitcases,Backpacks","100248347_1.jpg,100248347_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/347/100248347/popup/z1.jpg?201509251322; http://www.childplay.com.au/dbimages/bike/fn_2/347/100248347/popup/z2.jpg?201509251322;"
"http://www.childplay.com.au/a/games-other/orchard-toys/vic/clifton-hill/orchard-toys-spotty-dogs/100135332","Orchard Toys - Spotty Dogs","$29.95","New","Buy online, In-store","Orchard Toys","Games Other","3+","100135332","Fantastic counting game. Game involves placing all cards on the floor/table with spotty dog side up. \nUsing the number spinner each player picks up the corresponding dog with number of spots. \nAt the end of the game each player counts the number of bones on the reverse side of dog cards. \nHighest number of bones wins. \nVery enjoyable game. Highly recommended. \nRecommended age 3-8years","Home,Toys,Games & Puzzles,Games,Games Other","100135332_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/332/100135332/popup/spotty_dogs_resize.jpg?201409111601;"
"http://www.childplay.com.au/a/baby-rattles/kid-o/vic/clifton-hill/animal-wobbles-owl/100161910","Kid O Animal Wobbles Owl","$16.95","New","Buy online, In-store","Kid O","Baby Rattles","1+","100161910","Gorgeous baby wobble toy. \nThis toy will keep a little one amused and stands 10cm tall. \nRoly Poly Wobble movement . \n\nThese Kid O Animal Wobbles are indestructible toys that look gorgeous to boot. \n\nRecommended age 1+\nPlastic /weighted base","Home,Toys,Baby Toys,Rattles and Squeakers","100161910_1.jpg,100161910_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/910/100161910/popup/OwlWobbleToy_hiRes.jpg?201511261629; http://www.childplay.com.au/dbimages/bike/fn_2/910/100161910/popup/Wobble-Toys-Eyes-2.jpg?201511261629;"
"http://www.childplay.com.au/a/kids-scooters/micro/vic/clifton-hill/micro-maxi-scooter-pink/100249743","Micro Maxi Scooter - Pink","$199.95","New","Buy online, In-store","Micro","Kids Scooters","","100249743","Out of stock\nIdeal next step from a Mini Micro\nAdjustable handlebar height\nWider non-slip deck, low to the ground\nLean and steer action\nBig brother to the Mini Micro 3 wheel scooter, the Maxi Micro is the ideal next step for those kids who want all the fun, stability and good safety design of the Mini, but are ready for something larger, cooler and more robust! \n\nWhether you're commuting to school, kindy or the shops, or just visiting the park, everyone arrives safe and smiling - stress free parents and very happy kids! \n\nYour child can cruise the pavements and parks smoothly and confidently, while further developing their balance and co-ordination skills. \n\nAvailable from micro® Australia in Black, Purple, Pink, Red and Green \nAges 5 - 12\nAll colours in stock now.","Home,Sports & Activities,Bikes, Scooters & Helmets,Scooters,Scooters","100249743_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_4/743/100249743/popup/maximicroT_pinkWEB.jpg?201510271458;"
"http://www.childplay.com.au/a/stacking-toys/kid-o/vic/clifton-hill/kid-o-pattern-stackers/100213233","Kid O Pattern Stackers","$44.95","New","Buy online, In-store","Kid O","Stacking Toys","2+","100213233","Kid O products are fabulous. \nGreat designs to engage young minds, promote creativity and imaginations. \nSort the brightly coloured pieces to create unique patterns and designs, match colours and shapes. \nThis stacking toy focuses on hand and eye coordination and spatial awareness. \nIncludes 16 pieces.","Home,Toys,Baby Toys,Stacking Toys","100213233_1.jpg,100213233_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/233/100213233/popup/stack2.jpg?201506051221; http://www.childplay.com.au/dbimages/bike/fn_2/233/100213233/popup/Kid-O---Pattern_Stacker_Combined_Hi_Res-LR.jpg?201506051221;"
"http://www.childplay.com.au/a/kids-toy-trucks/moover/vic/clifton-hill/moover-dump-truck-natural/100182888","Moover Dump Truck - Natural","$119.95","New","Buy online, In-store","Moover","Kids Toy Trucks","2+","100182888","Danish Design , a toy parents and children love. \nA ride -on or push along . \nSmall compartment to lift up and down. \nAll Moover Toys come flat packed to be made . Simple construction, no screws or bolts. \nRecommended age 2+","Home,Toys,Constructions & Vehicles,Vehicles,Trucks","100182888_1.jpg,100182888_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/888/100182888/popup/MooverToys_picture066_size600x400_KB23Kb.jpg?201512061943; http://www.childplay.com.au/dbimages/bike/fn_3/888/100182888/popup/MooverToys_picture067_size600x600_KB43Kb.jpg?201512061943;"
"http://www.childplay.com.au/a/baby-rattles/tolo/vic/clifton-hill/tolo-rattle-pram-play/100206788","Tolo Rattle & Pram Play","$39.95","New","Buy online, In-store","Tolo","Baby Rattles","0 to 12 months","100206788","A gorgeous baby set including rattle and pram play. \nTolo toys are specifically designed to stimulate development using colour,sound and feel as key stimulation aids. \nRecommended for ages 3mths + \nPackaged in gift box 23x23x11cm","Home,Toys,Baby Toys,Rattles and Squeakers","100206788_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/788/100206788/popup/tolo_bunny_set.jpg?201505251130;"
"http://www.childplay.com.au/a/games-other/childplay/vic/clifton-hill/windmill/100239798","Childplay Windmill","$10","New","Click & Collect, Buy online","Childplay","Games Other","4+","100239798","Hours of fun with these gorgeous windmills.","Home,Toys,Games & Puzzles,Games,Games Other","100239798_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/798/100239798/popup/29-21368-PrimaryImage.image.ashx.jpg?201511232345;"
"http://www.childplay.com.au/a/ride-ons/other/vic/clifton-hill/big-bobby-car/100016715","Big -Bobby car","$130","New","Buy online, In-store","Other","Ride Ons","1+","100016715","Bobby car by Big . Fabulous ride on for age 1+ . \nOutstanding quality, easy grip steering wheel, low centre of gravity. Very safe toy vehicle. \nTremendous play value.","Home,Toys,Rideons & Wagons,Ride Ons","100016715_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/715/100016715/popup/big_bobby.jpg?201512062322;"
